업종코드,업종명,기준분기,매출금액,매출건수,남성매출,여성매출,연령10,연령20,연령30,연령40,연령50,연령60이상,주중매출,주말매출
CS300009,청과상,20252,1088391235434,44244362,450030151632,571482523623,216126715,20679155353,86723039156,143052171401,220167697938,550674484682,804604898678,283786336755
CS300009,청과상,20253,1359057929513,50561670,558716096003,695015994254,549759007,24780538150,86078047788,165775893008,278094044140,698453808167,1002089841610,356968087904
CS300009,청과상,20254,1324235772268,51159085,551026309828,685161375076,588819199,23207124615,80406272689,156254546997,278680628567,697071433416,961108856155,363126916113
CS300009,청과상,20261,1321927693308,53181324,555844693211,657418542566,244553546,16319306770,85078922224,158981176961,267804563401,684834712866,932471378302,389456315006
CS200007,치과의원,20211,602791495557,4253559,298872920640,301170502660,573747040,49967391382,89233286143,132683951878,162648739994,164935292883,525962339073,76829156484
CS200007,치과의원,20212,615374739184,4375163,307479958249,305373086741,849725726,51454183902,91324498419,131893336260,163315016998,174015885585,535920707205,79454031979
CS200007,치과의원,20213,626889677888,4623011,316884033582,306993866651,1043143409,55681054196,91365968644,141725306432,161763400670,172299287140,544137198255,82752479633
CS200007,치과의원,20214,640602976346,4542024,323691804964,313707122710,1066870192,56715078039,93532110614,139978091148,166913344573,179194210163,569585309117,71017667229
CS200007,치과의원,20221,593389119289,4060467,301608687421,288935631478,552801235,47430930061,84018550416,125118779210,156606689594,176815970503,516075225855,77313893434
CS200007,치과의원,20222,632652618024,4421320,319077640453,310621781232,680903467,49790292504,88604483844,129681748527,168542236689,192398461577,550417227900,82235390124
CS200007,치과의원,20223,625779758740,4417596,312458525861,310509002890,955898304,49356085366,88884995977,133678166676,166424284186,183667361595,550939991123,74839767617
CS200007,치과의원,20224,622445116951,4407632,314297469075,304425339946,850927875,48220363099,89501475140,131852682621,157936977902,190360382382,537144461398,85300655553
CS200007,치과의원,20231,654011974907,4426637,331994739324,318898338073,562578219,42388438085,88216958903,139049043905,174531165866,206145160874,577306844793,76705130114
CS200007,치과의원,20232,653089266102,4430557,330354308478,319465448910,674768621,43945693226,87994098086,135024219348,170076594217,212104383565,575839040073,77250226029
CS200007,치과의원,20233,650761061371,4424657,327546854121,319737370611,951619943,45532329676,88973946842,141087975735,173095452439,197643136584,562858454177,87902607194
CS200007,치과의원,20234,652126272663,4471110,330696932085,318323050013,1016198284,45225833094,90168981754,137236710167,166851647652,208531898053,565770789970,86355482693
CS200007,치과의원,20241,679691460208,4487086,337777399490,339616079280,461035450,42113440904,94427440311,138894055161,181436252318,220060974389,594859415324,84832044884
CS200007,치과의원,20242,667778836554,4493930,336314933531,328665779461,544467117,40058246851,91067201600,131830156853,174750705360,226728055465,581988903019,85789933535
CS200007,치과의원,20243,648139489078,4379600,323794325759,321645475277,805935639,41242269103,88379190906,137042405351,170589168482,207381524778,561874807761,86264681317
CS200007,치과의원,20244,649502242141,4469487,323587720078,322965315511,873886995,41860819798,88195026377,130148659724,164544530416,220930163219,564629855780,84872386361
CS200007,치과의원,20251,645444964891,4242646,316547136997,326544266341,657966190,36176261985,85759260978,134239426589,169785313148,216472920776,559075881137,86369083754
CS200007,치과의원,20252,642208488767,4338069,316989331680,322620169582,978706368,37806973654,83801831037,129739065298,161806286665,225477037645,556378789572,85829699195
CS200007,치과의원,20253,612106975189,4254686,301389335550,307950118854,1055609682,36948752560,77599594443,126319291021,159665445420,207752279020,531419518494,80687456695
CS200007,치과의원,20254,584572868196,4126832,289337379919,292666407635,772580311,35114696423,73770607091,116835989736,150217443312,205292597042,508650028796,75922839400
CS200007,치과의원,20261,608053092207,4049408,302685078132,302523596924,704133537,30964027015,73631263723,118987598093,162831732643,218090680288,525578642219,82474449988
CS100007,치킨전문점,20211,115483624051,5575471,64984111610,41177227273,1503085913,19404344632,21691715488,27640204930,24811053929,11110812975,82002063416,33481560635
CS100007,치킨전문점,20212,131904106329,6022205,73859384808,46587299215,1612472698,21855331947,24417131579,31331802033,28364417820,12867013314,94624403363,37279702966
CS100007,치킨전문점,20213,120457710790,5739005,68346245393,42347955240,1410041489,19297088955,21195043268,28701468306,26894875827,13195465241,85913438549,34544272241
CS100007,치킨전문점,20214,127301767692,5629009,71969274325,44018368740,1684953109,22308682012,23544807570,29148480919,26649863172,12650755163,91092184606,36209583086
CS100007,치킨전문점,20221,102904093471,4722251,58569531081,35773489517,1199127667,15776910850,18860639697,22950813386,23370446513,12184976896,73515235320,29388858151
CS100007,치킨전문점,20222,156789148031,5720357,88243161545,52776388266,1528580508,25336232490,31647177119,34446607870,31933151761,16127800037,111967929875,44821218156
CS100007,치킨전문점,20223,151084642461,5342291,85506382785,50254071694,1403355399,23914553048,29699606150,33744777817,31222288298,15775786085,109491551420,41593091041
CS100007,치킨전문점,20224,150745633439,5453307,84161266166,50058371052,1673486004,24920243262,29023501169,32946871075,30548738608,15106797056,107215887893,43529745546
CS100007,치킨전문점,20231,135871083355,4773019,76923574716,43968932947,1187264628,19754763472,27209300148,29053009439,28626560951,15061387390,100229365258,35641718097
CS100007,치킨전문점,20232,151283121053,5131269,84497011419,50061227116,1267039711,21143002535,29773496305,32340073281,32475234485,17559468750,108736012181,42547108872
CS100007,치킨전문점,20233,144223959180,4734823,80507622347,47025148367,1043189884,19224559957,27001465359,31025973769,31407299183,17829843027,103845918273,40378040907
CS100007,치킨전문점,20234,137270197351,4621793,75964474121,44860124254,1337972162,19541882772,25950677054,29162052747,28878941053,15953438033,96659215518,40610981833
CS100007,치킨전문점,20241,126777919951,4165655,71359346084,40720694312,916103537,15933428110,25416094076,26016920747,27401705814,16395690042,91864723206,34913196745
CS100007,치킨전문점,20242,140591907915,4426614,78084066933,45879131700,941820596,17083423342,28011561713,29123053761,30275898228,18527667659,102229479501,38362428414
CS100007,치킨전문점,20243,126712572768,3905784,70507916344,40137252930,763361421,14444686697,23957119184,26029175695,27646100009,17804654486,93607092778,33105479990
CS100007,치킨전문점,20244,117988037911,3707902,65460569656,37590932887,889975318,14561747986,22525780569,24008985990,25322898846,15742113765,86215175228,31772862683
CS100007,치킨전문점,20251,101748181867,3161319,57553205263,31837649699,635069833,11179110136,20016786668,20598515785,22222827696,14738732143,73058759852,28689422015
CS100007,치킨전문점,20252,118759050269,3603051,66006190480,38230437412,704848852,13016495721,23423789081,24015976817,25530059157,17545526583,86934165963,31824884306
CS100007,치킨전문점,20253,115930891943,3364865,64244642119,37442332634,711622743,12739423398,21826118236,23364956177,25508453220,17536401014,84434553834,31496338110
CS100007,치킨전문점,20254,109439208232,3196116,60647080088,34712323460,808669908,12456862392,20366716547,21985684655,23670361012,16071076687,79836767966,29602440264
CS100007,치킨전문점,20261,96480730609,2779765,54544996457,30104371848,543063233,9876544249,18209774235,18763523949,21494201262,15762261330,69051391248,27429339361
CS100010,커피-음료,20211,512934662055,68258953,208571822292,247520035249,6822503293,139581100752,133811944070,90563846670,60305999063,25006463820,385018834902,127915827153
CS100010,커피-음료,20212,659367554094,90560477,266897266188,322441302553,10315905411,181114487981,169809104707,116784995064,79334891490,31979187053,492954321657,166413232437
CS100010,커피-음료,20213,638729239071,89351530,264328435726,307533227692,10840080455,176219141867,160660749404,115576687017,76838820166,31726286880,483850209410,154879029661
CS100010,커피-음료,20214,680809621498,89187814,272495807199,330402439772,13038748557,192779479636,165644854359,117707912215,80074559643,33650602083,508538267917,172271353581
CS100010,커피-음료,20221,584458209693,76896059,237403226646,284497512191,8582880595,151040490107,152534169969,103262528903,74590668818,31890090917,434411839477,150046370216
CS100010,커피-음료,20222,752260195980,98290345,301991331441,369077358735,11693427220,187018659667,194994797421,137679384599,96753512786,42928773834,554933927399,197326268581
CS100010,커피-음료,20223,754154945814,98507733,301505157567,370042499092,12814229973,186744282289,190360191861,140062214617,97489587725,44077198763,563528623931,190626321883
CS100010,커피-음료,20224,732120495583,92749022,285474969950,357849229531,13465665849,182593390892,178177831452,130818815235,94625065831,43643333289,537403103484,194717392099
CS100010,커피-음료,20231,707566707098,87128495,279588554204,343659097428,8877510138,155463031414,183703559252,129862400819,97073867613,48266855189,533871270782,173695436316
CS100010,커피-음료,20232,763682071752,99279214,300607687339,374793085879,11408782883,168936014466,194249583884,142354586425,105316946625,53135039863,568421360925,195260710827
CS100010,커피-음료,20233,754262532596,98887223,297600182407,367410353136,11456407022,165139040775,188470916006,141580419251,105685001858,52678802819,558338991313,195923541283
CS100010,커피-음료,20234,726009527525,92173562,282706522617,349867021309,12230795264,161838381957,178428615055,129425816398,99728499827,50922127136,537287236921,188722290604
CS100010,커피-음료,20241,696233795694,86714610,275523381563,335624240194,7316718031,139208102912,183202897897,127327017941,98467640297,55625244755,517639337532,178594458162
CS100010,커피-음료,20242,782358164451,103555286,308672894038,380160876291,9824388355,159296937327,202008515191,144168993747,112216649435,61318345772,584258769707,198099394744
CS100010,커피-음료,20243,757806597179,100066861,299584344743,363900995809,9934814443,152380921295,190420310486,139818875746,110649217393,60281386117,565772525111,192034072068
CS100010,커피-음료,20244,732275078706,93802137,283433675814,351988028381,10565459686,150812159133,179791834257,131410668320,103818538425,59022906191,548121163887,184153914819
CS100010,커피-음료,20251,667526572616,83157289,265231984341,319635652486,6432568672,124138618548,174276602432,120959806221,98892055598,60168189309,491998284569,175528288047
CS100010,커피-음료,20252,753618501247,99206265,295656812313,365389163491,9001165839,143537666492,192563355803,137307761279,111481057057,67155151804,561020791906,192597709341
CS100010,커피-음료,20253,779429448993,102191527,302346304939,372716465230,9402075835,144222407628,194075730764,143248792848,115506832134,68606872705,584502329199,194927119794
CS100010,커피-음료,20254,726089131835,90622903,279682063878,346880189076,9686829117,135696079071,177638714411,129930268226,107526076509,66084285613,543447302638,182641829197
CS100010,커피-음료,20261,689282715962,84290405,270011530355,328769367839,5485331820,116711892701,175597613437,126891976178,106530900796,67562986797,507751889237,181530826725
CS300003,컴퓨터및주변장치판매,20211,1049093701727,5689178,461225617656,220676953653,2630998479,66023427606,111313298056,248785100887,186647593859,66504548140,835865014838,213228686889
CS300003,컴퓨터및주변장치판매,20212,930641281536,7117903,374564957624,165764922152,2227345006,49649651701,110527123857,200901379052,122073489913,54950890251,801960310271,128680971265
CS300003,컴퓨터및주변장치판매,20213,1052321117085,6166712,381584897159,183262780375,3533588913,71033323046,109424376351,187542087897,134003826725,59310474589,922255559318,130065557767
CS300003,컴퓨터및주변장치판매,20214,1173104451336,7511169,403146606257,194511063594,2320848559,61367137864,115800290485,201891594316,158132804904,58144993709,1051026335446,122078115890
CS300003,컴퓨터및주변장치판매,20221,874739159194,5969715,365314299082,174450336550,3038187180,51711551950,99104922477,194223930184,138440274979,53245768850,748765836241,125973322953
CS300003,컴퓨터및주변장치판매,20222,681502919526,6944841,263808600565,122830465779,1680178039,32320476254,71582580873,133583137935,100951446362,46521246871,604412285791,77090633735
CS300003,컴퓨터및주변장치판매,20223,762950931155,6044194,270674311981,114160105429,1089497191,34960036774,64428417764,120675875497,105660612964,58019977229,693590897148,69360034007
CS300003,컴퓨터및주변장치판매,20224,880334361171,7696876,266099062488,132428533152,2035869609,38940655786,63279364639,135214433383,95142520303,63914751916,794353789886,85980571285
CS300003,컴퓨터및주변장치판매,20231,718598851244,6883059,298370279231,126550500996,1777454081,36096182798,67783661023,126205573341,132565724291,60492184690,635864483738,82734367506
CS300003,컴퓨터및주변장치판매,20232,678548738924,8412411,244031374297,131957706187,1443475209,32072061068,71351789417,105690597645,97763080250,67668076894,607803220446,70745518478
CS300003,컴퓨터및주변장치판매,20233,727786504444,7770380,268751626691,112568023501,1662739425,40782707183,64297671732,94372320381,121221908886,58982302570,656193743068,71592761376
CS300003,컴퓨터및주변장치판매,20234,729300998469,7795476,253951045938,125161035281,2151001507,41534908450,62435220937,110352538027,110618618060,52130289427,666849630645,62451367824
CS300003,컴퓨터및주변장치판매,20241,583408059951,7896851,259525946001,120394033712,1490306142,39497001520,64407017860,90840230525,123593560351,60095142881,515931834197,67476225754
CS300003,컴퓨터및주변장치판매,20242,536415239262,9290012,226381949761,102630584773,1931453769,31891896208,57795016881,73522414599,114441424019,49432406666,481675187539,54740051723
CS300003,컴퓨터및주변장치판매,20243,693331769133,9155496,263732562432,118909333858,1370576583,43261964596,81659783397,99230075307,105664642896,51454853518,618853393915,74478375218
CS300003,컴퓨터및주변장치판매,20244,711509072863,7967148,232794377215,121517258320,1172850881,32188854013,68796485435,97301811275,104476691657,50374942284,652507974151,59001098712
CS300003,컴퓨터및주변장치판매,20251,553327977086,6419714,258159268353,118567513926,1665775327,31882509724,67646835394,86627248248,123653276220,65258040020,482784955731,70543021355
CS300003,컴퓨터및주변장치판매,20252,623900929857,5626954,231505254453,118871693511,849199476,23678079469,62683831090,94185542988,92706167140,76274127809,568410687118,55490242739
CS300003,컴퓨터및주변장치판매,20253,661094175237,5641174,251064597043,126304869218,1205346916,35296829476,63780566175,84252730735,122286292860,70554936154,594925126820,66169048417
CS300003,컴퓨터및주변장치판매,20254,709179729454,5535534,227577333037,145685797430,962270714,26017554687,60482861347,123136420924,105026609818,57637412963,642437283633,66742445821
CS300003,컴퓨터및주변장치판매,20261,585690350689,6506487,263647414668,119620192710,500028716,23311316102,63854622608,109489682647,120649654125,65462303182,489712690534,95977660155
CS100006,패스트푸드점,20211,156666759661,13657116,75202687345,64680676331,2328929296,36796929860,35470713826,31030416047,24153474100,10102900536,109658175638,47008584023
CS100006,패스트푸드점,20212,170379758694,15555452,80459617329,71482950427,2986044296,41184485635,38970823349,33073583455,24894780572,10832850515,120266283102,50113475592
CS100006,패스트푸드점,20213,169304806175,15586356,82097119080,69762407682,3068836007,41276072559,37877660338,33431497432,25141163797,11064296571,120863752169,48441054006
CS100006,패스트푸드점,20214,172527819632,15291776,81805557263,71175192223,3614817487,42935508375,37755481208,33263513499,24747062674,10664366273,122234650648,50293168984
CS100006,패스트푸드점,20221,151720895784,13220699,73030857992,62502118465,2234085351,33124548671,34968861574,29902211101,24374417669,10928852179,107373254303,44347641481
CS100006,패스트푸드점,20222,174205832357,15639742,81930294509,74321726211,3056637978,40954932375,41414541784,33360351659,25738534945,11727022029,121861500817,52344331540
CS100006,패스트푸드점,20223,181443450668,15952425,85900483353,76364037137,3235038067,43019180947,42733524946,34931558821,26467961638,11877256032,128663905549,52779545119
CS100006,패스트푸드점,20224,179229174045,15014803,84063341158,73793583183,3620985638,41583563936,40791739928,34231076370,26104362348,11525254979,124495387566,54733786479
CS100006,패스트푸드점,20231,183153303027,15400924,87406061077,76920799922,2750098972,37923289801,44885551454,36820162909,28650043997,13297713883,130637060316,52516242711
CS100006,패스트푸드점,20232,179729883114,14871044,83947401505,75932416600,3049784643,38340041433,42898952732,35044397378,27678631998,12868009834,125840046661,53889836453
CS100006,패스트푸드점,20233,176436545407,14539200,82523693431,74038411046,2962378835,36661349401,41550813675,34843108969,27462655893,13081797704,121996447788,54440097619
CS100006,패스트푸드점,20234,181891762123,14784452,85484604207,75442747185,3802380174,38413797621,41669674011,35835970034,28031214562,13174314957,125425196689,56466565434
CS100006,패스트푸드점,20241,176183970246,14287768,83734438637,74288343863,2338113583,33009460121,43932997540,35751678740,28374842356,14615690210,123402517307,52781452939
CS100006,패스트푸드점,20242,184285142342,15525227,86313446406,78067116877,2991890709,36219377410,45770304443,35865689562,29008776299,14524524858,129657769887,54627372455
CS100006,패스트푸드점,20243,181127864707,15120154,85633821993,75195144685,2965467842,33962410778,43774100327,36078515956,29024091440,15024380307,127435308162,53692556545
CS100006,패스트푸드점,20244,179916256070,14405839,83611045895,73740271541,3350075754,34132573692,42299936806,35059479130,28254612550,14254639518,127861157502,52055098568
CS100006,패스트푸드점,20251,165645065087,13141997,79384617090,68031214298,2137730228,27278851309,41620577304,34028005136,27330673453,15019993927,115573992950,50071072138
CS100006,패스트푸드점,20252,178319606913,14316433,84660135276,72865444793,2768081663,30615004294,44127524938,35001113927,28848675987,16165179261,125080174484,53239432429
CS100006,패스트푸드점,20253,184556668960,14952513,88003992410,75940246926,2890023722,30929960161,45227456053,37349905885,30237347238,17309546278,130469361737,54087307223
CS100006,패스트푸드점,20254,180583794424,13798845,85579336328,73937778716,3099335194,29973238072,42166123916,36752915794,30706577070,16818924991,127329260704,53254533719
CS100006,패스트푸드점,20261,175515433909,13102625,84330330557,72397663612,1959937336,24632115433,41056652155,37856059090,32673026072,18550204032,121352173064,54163260845
CS300002,편의점,20211,951088594813,138783033,591714615217,339814498737,11013494282,247913341064,268991098973,201136491390,140243489372,62231198843,697268290024,253820304789
CS300002,편의점,20212,1081026654235,165401273,668118905014,391433596780,15347497003,288419447012,298946484600,227011556897,159708424321,70119091945,796978146547,284048507688
CS300002,편의점,20213,1123136854734,167973890,696665833687,403736643703,15768990098,301067495486,305482598672,235247127775,167880574987,74955690374,832370545975,290766308759
CS300002,편의점,20214,1098808811087,160739314,672054062843,404422025402,17303384568,307323730918,297756496867,226937343706,157671077390,69484054819,808605304142,290203506945
CS300002,편의점,20221,1027363253350,142649062,626145938318,378373568446,12539607824,252187012514,295573791118,213262090652,157612923917,73344080762,754735531098,272627722252
CS300002,편의점,20222,1140527360219,172268586,690602237952,428280520438,17274122837,281526347448,320547867426,240195461758,176977421152,82361537732,831212433819,309314926400
CS300002,편의점,20223,1191472495304,177700252,715691839214,452646845810,18031280968,298568911464,328234986768,250926523221,186077109433,86499873237,876433757005,315038738299
CS300002,편의점,20224,1136288274730,165376308,679055236674,432738915704,18312467126,288538915432,312141950026,238047569159,174460190595,80293060006,823519851923,312768422807
CS300002,편의점,20231,1066671125763,152773156,637011439031,406920102434,13567365535,235702581695,308672772017,226707951112,174999163038,84281708086,796013398688,270657727075
CS300002,편의점,20232,1174209102832,174770904,692006031146,457061636945,18702610324,266634720920,326813215212,246727597028,195157704143,95031820459,862837797799,311371305033
CS300002,편의점,20233,1185170593485,175232958,699638856898,458643539699,17815509375,264756732187,324273814624,250963064319,200813972876,99659303163,862144303295,323026290190
CS300002,편의점,20234,1111165908114,161094803,653620107272,431339886553,18454354051,256112887611,303275105225,232878718410,184479156211,89759772240,806192947776,304972960338
CS300002,편의점,20241,1035125089105,146653876,611585400180,399075884610,11908528265,206168360886,299860341119,217643493242,180570806523,94509754763,760957458693,274167630412
CS300002,편의점,20242,1124340774796,166863982,662842447428,436538804418,15958712716,228300908930,316643490594,236814529012,197388463601,104275146998,825213685743,299127089053
CS300002,편의점,20243,1131581309930,165985978,668869482812,436400546192,15342702776,227439447212,312580188699,240122925237,202289899891,107494865234,834792096833,296789213097
CS300002,편의점,20244,1073217262742,155034671,632035113595,414140981002,15660869835,221621274793,296339446212,226066811409,187559027425,98928664880,789331818872,283885443870
CS300002,편의점,20251,962549071234,134410037,570721815643,368732597262,10374196634,171615361142,276007789019,204347310410,176782948101,100326807542,702484645760,260064425474
CS300002,편의점,20252,1067633981692,155214104,629588713406,411932881335,14593849027,199285838322,295856058766,225252237311,194762939317,111770671937,784608391686,283025590006
CS300002,편의점,20253,1111642588519,160735195,654226233775,429182184828,14891872107,206949111105,304788072877,236012161914,204023320577,116743880014,821383913427,290258675093
CS300002,편의점,20254,1034895729952,145322866,607207685868,401759894103,14994398159,196746865689,282549118760,219848970957,188404085793,106424140595,759044398029,275851331923
CS300002,편의점,20261,961441050868,132370776,567057991876,369157540037,9384210211,158408376118,267168277789,205265057460,183720461040,112269149328,699595125546,261845925322
CS200030,피부관리실,20211,47799035231,241338,10616773412,35765380615,61711606,8395286967,15789636053,9502316282,8148409846,4484312529,36787900512,11011134719
CS200030,피부관리실,20212,56061964939,273726,13256592331,41451727454,95366467,11162182991,17897469568,10908805149,9203069824,5442791283,42856611848,13205353091
CS200030,피부관리실,20213,50456267158,268848,12544855366,36878396886,94447618,10499722521,15454935869,9893507123,8256231794,5225009746,38837457445,11618809713
CS200030,피부관리실,20214,52784794230,264611,12177806552,39044419005,123237645,10353607808,16729723718,10348844104,8859276564,4807535724,41417812099,11366982131
CS200030,피부관리실,20221,46675924585,232966,11260195119,34217248273,75621652,7695857340,15326073430,8438216616,8395907656,5544889903,35476081219,11199843366
CS200030,피부관리실,20222,51594128226,279861,12950304831,37466902522,67527490,9072729353,15949825755,10022447603,9847771571,5455869707,40119943268,11474184958
CS200030,피부관리실,20223,51887308748,265437,11887564309,38599630108,138195367,9317855383,16837533356,9745733183,8764342182,5684624059,41001455210,10885853538
CS200030,피부관리실,20224,51362734541,252992,12152837354,37262235903,117415458,9120659315,15200822293,10043608236,9359702652,5572865296,40386064569,10976669972
CS200030,피부관리실,20231,53933726378,252406,12936448416,39616042092,69339763,8353739375,17264626119,11003635738,9537798321,6323351197,42820943554,11112782824
CS200030,피부관리실,20232,55136867602,269251,11963329607,41316429784,99782896,9599341832,16435966526,10686897867,9715789259,6741981023,43082839125,12054028477
CS200030,피부관리실,20233,55915404293,279459,13052442827,41276277209,141610044,9683561282,15880625133,11653964676,10051457546,6918141590,43108126686,12807277607
CS200030,피부관리실,20234,53795419893,268784,13015608100,38853300014,210002977,10154934579,14875650432,10468966799,9160324555,7001791397,40854912443,12940507450
CS200030,피부관리실,20241,57490666898,274798,13474310685,42086610615,51535461,8826676690,18193985046,11527492049,9264682808,7692303491,44212847992,13277818906
CS200030,피부관리실,20242,60806157616,295268,16084843979,42237468389,75810295,9197442381,18703990002,11364570898,11526525787,7453972988,47650289956,13155867660
CS200030,피부관리실,20243,55824895913,286496,13544735735,40934537684,89011050,9542399294,16755059519,10960066797,10210147912,6924729891,43143175898,12681720015
CS200030,피부관리실,20244,53407380943,269828,13300682501,38295307734,80624020,9438624976,15624067880,10406670843,9282274562,6763294719,41740157280,11667223663
CS200030,피부관리실,20251,55010628601,262172,13235871658,39796603181,60025603,8112244318,15968271379,10620409210,10185832991,8087434441,41398325696,13612302905
CS200030,피부관리실,20252,57954858523,292019,13797759838,42143648475,106002042,9138203530,16915760101,11098022446,10248866238,8433294816,45407677188,12547181335
CS200030,피부관리실,20253,63741143504,356609,15339593564,46683574431,274343903,10478028798,19600897538,11314967875,12220791372,8141240337,50380246898,13360896606
CS200030,피부관리실,20254,59739984191,330953,15565719322,42331123365,186081490,10183994781,16681899416,12349580563,10654512881,7839705803,46328963414,13411020778
CS200030,피부관리실,20261,59064070356,326558,14849529610,42496909232,104862472,8850086099,17167264223,11698452207,11300550205,8225551073,45168583816,13895486540
CS100001,한식음식점,20211,2542491504216,84916976,1315394151030,719412483782,10503651505,333051251043,452628744456,449136164920,464574384403,324913141869,1914077988347,628413515869
CS100001,한식음식점,20212,3033981797950,99712953,1548068185281,903381671154,12957773888,412368868630,550938563221,537692730563,545619091679,391872899508,2268712839191,765268958759
CS100001,한식음식점,20213,2573753807233,91390260,1331733538163,777708481705,11800052211,353947537523,452675698834,452495575218,478890692160,359630752077,1913523497938,660230309295
CS100001,한식음식점,20214,3301750610647,101760264,1657078162257,963255549615,17502869195,486455901300,579296268840,551908210027,567693316168,417475580906,2470178857544,831571753103
CS100001,한식음식점,20221,2743080447165,86009003,1412698673915,791472754434,11904108424,348847139998,495832526331,454764271792,502371854498,390451084713,2033569783376,709510663789
CS100001,한식음식점,20222,3731650757503,105615572,1882168631734,1119964165956,14918887202,481971659277,703417721779,638174559153,648191084047,515455687816,2724692401791,1006958355712
CS100001,한식음식점,20223,3636484687596,102808164,1828402162505,1092986594555,15046318900,481154582857,670723377191,619497721897,632307123929,502645261661,2705428230329,931056457267
CS100001,한식음식점,20224,3996228223637,106952003,1971362571306,1181403276665,18757760499,537983049793,719677943813,659812049967,675639155596,540895966459,2914915494875,1081312728762
CS100001,한식음식점,20231,3762911405853,100687842,1881884099690,1107685603037,13442751811,436842795506,710537710829,625132384569,656381825198,547233769459,2833988393499,928923012354
CS100001,한식음식점,20232,3889044286141,105806269,1932425823772,1183703576806,15250024077,454037186754,725147655181,652430883289,685438787108,583824927061,2849964606933,1039079679208
CS100001,한식음식점,20233,3815149710083,103364771,1889040842887,1165265120713,14896593837,452246715221,698548410803,638919195574,675771495977,573923288070,2780609314909,1034540395174
CS100001,한식음식점,20234,4105165293262,105862901,1999810080514,1219607220265,19738071548,508411290522,736488937590,657644760540,698129185116,599008406130,3002774161334,1102391131928
CS100001,한식음식점,20241,3877994687371,100979886,1934208451129,1165553132015,13232714249,416834196831,746760738926,629793451256,682520246409,610621130815,2856800696946,1021193990425
CS100001,한식음식점,20242,4053035124812,106666635,2005550497243,1254480062660,14889880474,444603559431,775213702682,663976004151,710571031317,650774739748,2979971282764,1073063842048
CS100001,한식음식점,20243,3873742135864,102188708,1904120588250,1182282471035,14040336645,425334407906,720963852677,626314745482,677067977825,622685063143,2860543291021,1013198844843
CS100001,한식음식점,20244,4230012388626,107048815,2039638740757,1272722454267,18423512080,477037860338,769234151815,661399893027,717146002630,669118732049,3134427012554,1095585376072
CS100001,한식음식점,20251,3800164871712,96877309,1881454498470,1139437035154,12421491342,373575844006,722560002041,601710877406,659722028861,650899782129,2763692614594,1036472257118
CS100001,한식음식점,20252,4026454026718,104713722,1970845166158,1242163422707,14267097611,402022316344,756553819626,644195066681,696472028377,699498157391,2954705358004,1071748668714
CS100001,한식음식점,20253,4008796425766,106465539,1945744735011,1231386128116,14243602740,404461140496,735919183374,633976494287,693392066888,695143551060,2950467431355,1058328994410
CS100001,한식음식점,20254,4222288403551,105852099,2029221936355,1282398654619,18153813455,438324752932,758853775197,654570204643,719762243452,721955572150,3126809719465,1095478684085
CS100001,한식음식점,20261,3896747050196,99463741,1922212949230,1178576594285,11059821605,350450302238,718753134168,611564588024,686813572217,722147356149,2829265713901,1067481336295
CS200008,한의원,20211,231484250825,6065084,88353601289,141389577328,170297879,15743473141,36918085129,53849556471,59233167665,63829054466,183294465769,48189785056
CS200008,한의원,20212,253499531825,6798464,96455486135,155075932805,238108839,16694927091,40993364712,60383231268,64889086068,68332700951,199858053312,53641478513
CS200008,한의원,20213,240042399901,6737787,90763094099,147335145744,282129421,18088015755,39123175621,56561934697,61534770011,62508214350,189450361167,50592038734
CS200008,한의원,20214,237194891924,6568088,90997942334,144041945642,280355134,17242848188,37471741139,54197753564,60558873085,65286866937,192508807228,44686084696
CS200008,한의원,20221,223508438157,5921472,83993992457,137408169997,184355874,14354354464,36083987547,50553470156,54907826296,65318067876,177968761003,45539677154
CS200008,한의원,20222,252333565572,6707799,93843024436,156393495857,192398096,15300543988,38472639131,60239177069,63363699881,72668049739,200018147503,52315418069
CS200008,한의원,20223,238375093267,6559666,89751186299,146509589394,231208385,15886849559,37830907760,57603498238,59359053365,65348695070,193286213457,45088879810
CS200008,한의원,20224,225910329579,6513990,85265764743,138638843613,309803450,14175206971,35669367601,52783624385,55914722829,65051883150,177804392507,48105937072
CS200008,한의원,20231,236281788342,6345171,87717978993,145919728418,159671198,12815416457,37100046311,52879944484,59153752791,71532003343,192499358222,43782430120
CS200008,한의원,20232,247153452423,6838872,90403596839,154696017175,197962161,15277053309,37484312325,55969293139,61068738340,75101357614,200919233403,46234219020
CS200008,한의원,20233,238481728023,6748438,86201728286,149958578872,253654559,13767367674,39011256931,55099633462,60880943749,67147587606,189339395063,49142332960
CS200008,한의원,20234,231319178540,6500906,85875325912,143682870665,241016966,15118362620,38508904443,50928447244,56929553508,67831450808,186411605667,44907572873
CS200008,한의원,20241,240699399268,6491999,89459409603,149703333347,138781296,13285323872,39034366386,53357031002,59649026878,73698213538,192860494822,47838904446
CS200008,한의원,20242,257913270157,7240833,94939206195,161020623898,167042323,14943847577,41999732892,55248152721,64295000050,79306054526,208322508776,49590761381
CS200008,한의원,20243,251286598714,7077070,91511858162,157661883943,285808656,14377134334,41507655439,53557954358,63670405943,75775728532,202783840764,48502757950
CS200008,한의원,20244,236784522335,6952203,89230862974,145604128340,244382735,13849234308,37997874298,51189901965,57845859874,73707738123,191435074683,45349447652
